path,action,bucket,notes
kustomize/bases/actions-runner-controller/v0.12.1/autoscalinglisteners.crd.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/bases/actions-runner-controller/v0.12.1/autoscalingrunnersets.crd.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/bases/actions-runner-controller/v0.12.1/ephemeralrunners.crd.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/bases/actions-runner-controller/v0.12.1/ephemeralrunnersets.crd.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/bases/actions-runner-controller/v0.12.1/extract-crds.sh,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/bases/actions-runner-controller/v0.12.1/kustomization.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/bases/argo-events/extract-crds.sh,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/bases/argo-events/v1.9.2/eventbus-crd.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/bases/argo-events/v1.9.2/eventsources-crd.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/bases/argo-events/v1.9.2/kustomization.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/bases/argo-events/v1.9.2/sensors-crd.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/bases/argo-rollouts/extract-crds-portable.sh,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/bases/argo-rollouts/extract-crds.sh,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/bases/argo-rollouts/v1.7.2/analysisruns-crd.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/bases/argo-rollouts/v1.7.2/analysistemplates-crd.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/bases/argo-rollouts/v1.7.2/clusteranalysistemplates-crd.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/bases/argo-rollouts/v1.7.2/experiments-crd.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/bases/argo-rollouts/v1.7.2/kustomization.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/bases/argo-rollouts/v1.7.2/rollouts-crd.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/bases/argo-workflows/extract-crds.sh,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/bases/argo-workflows/v3.6.2/clusterworkflowtemplates-crd.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/bases/argo-workflows/v3.6.2/cronworkflows-crd.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/bases/argo-workflows/v3.6.2/kustomization.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/bases/argo-workflows/v3.6.2/workflowartifactgctasks-crd.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/bases/argo-workflows/v3.6.2/workfloweventbindings-crd.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/bases/argo-workflows/v3.6.2/workflows-crd.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/bases/argo-workflows/v3.6.2/workflowtaskresults-crd.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/bases/argo-workflows/v3.6.2/workflowtasksets-crd.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/bases/argo-workflows/v3.6.2/workflowtemplates-crd.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/bases/argocd/v2.13.2/application-crd.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/bases/argocd/v2.13.2/applicationset-crd.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/bases/argocd/v2.13.2/appproject-crd.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/bases/argocd/v2.13.2/kustomization.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/bases/argocd/v3.0.12/application-crd.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/bases/argocd/v3.0.12/applicationset-crd.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/bases/argocd/v3.0.12/appproject-crd.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/bases/argocd/v3.0.12/kustomization.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/bases/cdi/v1.60.3/cdi-operator.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/bases/cdi/v1.60.3/kustomization.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/bases/cdi/v1.60.3/namespace-patch.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/bases/external-dns/dnsendpoint-crd.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/bases/external-dns/kustomization.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/bases/external-snapshotter/v8.2.0/README.md,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/bases/external-snapshotter/v8.2.0/kustomization.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/bases/external-snapshotter/v8.2.0/volumesnapshotclasses.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/bases/external-snapshotter/v8.2.0/volumesnapshotcontents.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/bases/external-snapshotter/v8.2.0/volumesnapshots.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/bases/kubevirt/v1.4.0/kubevirt-operator.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/bases/kubevirt/v1.4.0/kustomization.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/bases/kubevirt/v1.4.0/namespace-patch.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/bases/kustomization.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/bases/opentelemetry-operator/v0.104.0/README.md,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/bases/opentelemetry-operator/v0.104.0/instrumentations.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/bases/opentelemetry-operator/v0.104.0/kustomization.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/bases/opentelemetry-operator/v0.104.0/opampbridges.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/bases/opentelemetry-operator/v0.104.0/opentelemetrycollectors.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/bases/prometheus-operator-crds/v0.79.0/extract-crds.sh,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/bases/prometheus-operator-crds/v0.79.0/kustomization.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/bases/prometheus-operator-crds/v0.79.0/monitoring.coreos.com_alertmanagerconfigs.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/bases/prometheus-operator-crds/v0.79.0/monitoring.coreos.com_alertmanagers.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/bases/prometheus-operator-crds/v0.79.0/monitoring.coreos.com_podmonitors.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/bases/prometheus-operator-crds/v0.79.0/monitoring.coreos.com_probes.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/bases/prometheus-operator-crds/v0.79.0/monitoring.coreos.com_prometheuses.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/bases/prometheus-operator-crds/v0.79.0/monitoring.coreos.com_prometheusrules.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/bases/prometheus-operator-crds/v0.79.0/monitoring.coreos.com_scrapeconfigs.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/bases/prometheus-operator-crds/v0.79.0/monitoring.coreos.com_servicemonitors.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/bases/prometheus-operator-crds/v0.79.0/monitoring.coreos.com_thanosrulers.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/bases/update-argo-crds.sh,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/components/README-backup.md,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/components/README.md,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/components/app-template-service/kustomization.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/components/app-template-servicemonitor/kustomization.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/components/app-template-servicemonitor/servicemonitor.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/components/argocd-app-ignore-common/kustomization.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/components/argocd-app-ignore-common/patch.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/components/argocd-app-ignore-httproute/kustomization.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/components/argocd-app-ignore-httproute/patch.json,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/components/argocd-app-ignore-jobs/kustomization.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/components/argocd-app-ignore-jobs/patch.json,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/components/argocd-app-ignore-pvc-volumeName/kustomization.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/components/argocd-app-ignore-pvc-volumeName/patch.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/components/argocd-app-managed-namespace/kustomization.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/components/argocd-app-managed-namespace/patch.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/components/argocd-app-sync-defaults/kustomization.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/components/argocd-app-sync-defaults/patch.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/components/argocd-app-sync-no-ssa/kustomization.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/components/argocd-app-sync-no-ssa/patch.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/components/argocd-app-sync-ops/kustomization.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/components/argocd-app-sync-ops/patch.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/components/argocd-managed-namespace/kustomization.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/components/argocd-managed-namespace/patch.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/components/basic-alerts/kustomization.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/components/cloudflare-tunnel/kustomization.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/components/cloudflare-tunnel/tunnel-config.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/components/cnpg-backup-rbac/kustomization.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/components/cnpg-backup-rbac/role.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/components/cnpg-backup-rbac/rolebinding.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/components/db-secret-env/README.md,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/components/db-secret-env/helmrelease-patch.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/components/db-secret-env/kustomization.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/components/expose-loadbalancer/kustomization.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/components/external-secrets-1password/externalsecret-template.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/components/external-secrets-1password/kustomization.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/components/gateway-filters/hsts/kustomization.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/components/gateway-route/httpRoute.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/components/gateway-route/kustomization.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/components/gateway-route/patches/clusterip-service.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/components/homepage-annotations/kustomization.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/components/httproute-external-dns/httproute-external-dns-patch.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/components/httproute-external-dns/kustomization.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/components/httproute-sync-fix/httproute-sync-options.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/components/httproute-sync-fix/kustomization.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/components/ingressroute-template/kustomization.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/components/lb-bgp/kustomization.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/components/managed-namespace/kustomization.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/components/managed-namespace/ns-template.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/components/mcp-cors-policy/README.md,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
kustomize/components/mcp-cors-policy/cors-patch.yaml,EXCLUDE_OUT_OF_SCOPE,other,not needed for minimal cousin bootstrap
